Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201401BS70424,1,1,1,1,16,4,3,0,0,0,0,0,1,1
201401BS70425,2,1,1,1,26,6,3,0,0,0,0,0,3,1
201401BS70426,1,1,1,1,27,6,3,0,0,0,0,0,1,-1
201401BS70427,1,1,1,1,60,9,3,0,0,0,0,0,9,1
201401BS70427,1,2,2,2,42,7,3,0,0,1,0,0,9,1
201401BS70428,1,1,1,2,84,11,3,0,0,0,0,0,9,1
201401BS70429,1,1,1,1,45,7,3,0,0,0,0,0,3,1
201401BS70430,2,1,1,1,47,8,3,0,0,0,0,0,1,1
201401BS70431,2,1,1,1,36,7,3,0,0,0,0,0,9,1
201401BS70431,2,2,2,1,8,2,3,0,0,1,0,0,9,1
201401BS70433,2,1,1,2,31,6,3,0,0,0,0,0,3,1
201401BS70434,1,1,1,1,39,7,3,0,0,0,0,0,4,1
201401BS70435,1,1,3,1,10,2,3,5,1,0,0,2,0,-1
201401BS70437,1,1,3,1,86,11,3,9,5,0,0,2,0,1
201401BS70438,2,1,1,1,32,6,3,0,0,0,0,0,1,1
201401BS70442,1,1,1,1,46,8,3,0,0,0,0,0,4,1
201401BS70444,1,1,1,1,31,6,3,0,0,0,0,0,1,1
201401BS70445,2,1,1,1,39,7,3,0,0,0,0,0,5,1
201401BS70446,2,1,1,1,16,4,2,0,0,0,0,0,2,1
201401BS70448,2,1,1,1,49,8,3,0,0,0,0,0,1,1
201401BS70449,1,1,1,1,29,6,2,0,0,0,0,0,3,-1
201401BS70449,2,2,1,1,37,7,3,0,0,0,0,0,1,-1
201401BS70450,1,1,1,1,22,5,3,0,0,0,0,0,1,1
201401BS70451,1,1,3,1,44,7,3,9,9,0,0,2,0,1
201401BS70452,1,1,1,1,49,8,3,0,0,0,0,0,1,1
201401BS70454,1,1,1,1,-1,-1,3,0,0,0,0,0,3,1
201401BS70455,1,1,2,2,47,8,3,0,0,2,0,0,8,1
201401BS70457,1,1,3,1,-1,-1,3,4,2,0,0,2,0,-1
201401BS70460,2,1,1,1,32,6,3,0,0,0,0,0,3,1
201401BS70461,1,2,2,2,84,11,3,0,0,1,0,0,8,1
201401BS70461,2,1,1,1,56,9,3,0,0,0,0,0,9,1
201401BS70462,1,1,1,1,29,6,3,0,0,0,0,0,9,1
201401BS70462,1,2,2,2,26,6,2,0,0,1,0,0,9,1
201401BS70462,2,3,1,1,30,6,3,0,0,0,0,0,9,1
201401BS70463,1,1,2,2,72,10,3,0,0,0,1,0,11,1
201401BS70464,2,1,1,1,49,8,3,0,0,0,0,0,1,1
201401BS70466,1,1,1,1,27,6,3,0,0,0,0,0,1,1
201401BS70467,1,1,1,1,31,6,3,0,0,0,0,0,3,1
201401BS70469,1,1,1,2,25,5,3,0,0,0,0,0,9,1
201401BS70470,1,1,1,1,41,7,3,0,0,0,0,0,3,1
201401BS70471,1,1,2,2,32,6,3,0,0,0,4,0,11,1
201401BS70471,1,2,2,2,77,11,3,0,0,0,4,0,11,1
201401BS70472,1,1,1,2,16,4,2,0,0,0,0,0,1,1
201401BS70473,1,1,3,2,17,4,3,5,3,0,0,2,0,3
201401BS70474,2,1,1,1,9,2,3,0,0,0,0,0,1,1
201401BS70475,2,1,1,2,25,5,3,0,0,0,0,0,1,-1
201401BS70477,2,1,1,1,29,6,3,0,0,0,0,0,3,1
201401BS70478,2,1,1,2,61,9,3,0,0,0,0,0,90,1
201401BS70479,2,1,1,1,32,6,3,0,0,0,0,0,3,1
201401BS70481,1,1,1,1,28,6,3,0,0,0,0,0,5,1
201401BS70481,1,2,3,2,34,6,3,6,9,0,0,2,0,-1
201401BS70482,1,1,1,1,37,7,3,0,0,0,0,0,5,1
201401BS70483,1,1,1,1,35,6,3,0,0,0,0,0,3,1
201401BS70484,1,1,1,1,31,6,3,0,0,0,0,0,3,-1
201401BS70485,1,1,1,1,30,6,3,0,0,0,0,0,3,1
201401BS70487,1,1,3,2,35,6,2,1,2,0,0,2,0,1
201401BS70489,2,1,1,1,32,6,3,0,0,0,0,0,3,1
201401BS70490,1,1,1,1,32,6,2,0,0,0,0,0,1,1
201401BS70493,1,1,1,1,37,7,3,0,0,0,0,0,9,1
201401BS70493,2,2,1,2,22,5,3,0,0,0,0,0,9,1
201401BS70494,2,1,1,1,34,6,3,0,0,0,0,0,3,1
201401BS70495,1,1,1,1,39,7,3,0,0,0,0,0,8,1
201401BS70496,1,1,1,1,36,7,3,0,0,0,0,0,9,1
201401BS70497,2,1,1,1,25,5,3,0,0,0,0,0,2,1
201401BS70498,2,1,1,2,79,11,2,0,0,0,0,0,9,-1
201401BS70500,1,1,1,2,18,4,3,0,0,0,0,0,9,1
201401BS70501,1,1,3,1,44,7,3,4,3,0,0,2,0,1
201401BS70502,1,1,3,2,76,11,3,1,1,0,0,2,0,1
201401BS70504,2,1,1,1,33,6,2,0,0,0,0,0,1,1
201401BS70505,1,1,1,2,39,7,3,0,0,0,0,0,1,1
201401BS70506,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1
201401BS70508,1,1,1,2,50,8,2,0,0,0,0,0,9,1
201401BS70508,2,2,2,2,31,6,3,0,0,1,0,0,9,1
201401BS70508,2,3,2,2,1,1,3,0,0,2,0,0,9,1
201401BS70509,1,1,3,2,14,3,3,4,1,0,0,2,0,-1
201401BS70511,1,1,2,2,29,6,3,0,0,1,0,0,9,1
201401BS70512,2,1,1,1,23,5,3,0,0,0,0,0,3,1
201401BS70513,2,1,1,2,39,7,3,0,0,0,0,0,1,1
201401BS70514,1,1,3,2,34,6,3,5,3,0,0,2,0,1
201401BS70516,1,1,1,1,29,6,3,0,0,0,0,0,1,-1
201401BS70517,1,1,1,1,36,7,3,0,0,0,0,0,1,1
201401BS70518,1,1,1,1,31,6,3,0,0,0,0,0,3,1
201401BS70519,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1
201401BS70520,1,1,1,1,34,6,3,0,0,0,0,0,4,1
201401BS70521,1,1,1,1,27,6,3,0,0,0,0,0,8,1
201401BS70523,1,1,1,1,47,8,3,0,0,0,0,0,4,1
201401BS70523,1,2,3,2,19,4,2,5,1,0,0,2,0,1
201401BS70524,2,1,1,2,44,7,3,0,0,0,0,0,1,1
201401BS70525,2,1,1,1,35,6,3,0,0,0,0,0,1,1
201401BS70526,1,1,1,2,28,6,3,0,0,0,0,0,9,-1
201401BS70527,1,1,3,2,83,11,3,4,1,0,0,2,0,1
201401BS70528,2,1,1,2,-1,-1,3,0,0,0,0,0,1,1
201401BS70529,1,1,2,1,5,1,3,0,0,2,0,0,9,1
201401BS70531,2,1,1,1,36,7,3,0,0,0,0,0,9,1
201401BS70532,2,1,1,2,29,6,3,0,0,0,0,0,1,1
201401BS70533,1,1,1,1,39,7,3,0,0,0,0,0,4,1
201401BS70534,2,1,1,2,27,6,3,0,0,0,0,0,3,1
201401BS70535,1,1,3,1,50,8,3,1,1,0,0,2,0,1
201401BS70536,2,1,1,1,41,7,3,0,0,0,0,0,1,1
201401BS70537,2,1,1,2,27,6,3,0,0,0,0,0,1,1
201401BS70539,2,1,1,1,51,8,3,0,0,0,0,0,5,1
201401BS70540,1,1,1,1,19,4,3,0,0,0,0,0,1,1
201401BS70541,2,1,1,1,19,4,3,0,0,0,0,0,1,1
201401BS70542,1,1,1,2,35,6,3,0,0,0,0,0,9,1
201401BS70543,2,1,1,1,34,6,3,0,0,0,0,0,4,1
201401BS70544,2,1,1,2,25,5,3,0,0,0,0,0,1,1
201401BS70545,1,1,3,2,77,11,2,1,3,0,0,2,0,1
201401BS70546,1,1,1,1,80,11,3,0,0,0,0,0,9,1
201401BS70546,1,2,2,1,53,8,3,0,0,1,0,0,9,1
201401BS70547,1,1,3,2,5,1,3,5,2,0,0,2,0,1
201401BS70549,2,1,1,1,20,4,3,0,0,0,0,0,3,1
201401BS70550,2,1,1,2,57,9,3,0,0,0,0,0,3,1
201401BS70551,1,1,3,1,20,4,3,9,9,0,0,2,0,-1
201401BS70552,2,1,1,2,31,6,3,0,0,0,0,0,3,1
201401BS70553,1,1,3,1,40,7,2,4,9,0,0,2,0,1
201401BS70558,1,1,3,2,32,6,3,4,1,0,0,2,0,1
201401BS70559,1,1,1,1,23,5,3,0,0,0,0,0,4,1
201401BS70560,1,1,2,2,39,7,3,0,0,0,3,0,11,1
201401BS70560,1,2,2,2,27,6,3,0,0,0,3,0,11,1
201401BS70560,1,3,2,2,76,11,3,0,0,0,4,0,11,1
201401BS70561,1,1,1,2,24,5,3,0,0,0,0,0,1,1
201401BS70562,2,1,1,2,40,7,3,0,0,0,0,0,1,1
201401BS70563,2,1,1,1,28,6,3,0,0,0,0,0,1,1
201401BS70564,1,1,3,1,26,6,3,4,1,0,0,2,0,1
201401BS70565,2,1,1,2,28,6,3,0,0,0,0,0,9,1
201401BS70566,2,1,1,2,36,7,3,0,0,0,0,0,9,-1
201401BS70566,2,2,2,1,44,7,3,0,0,1,0,0,9,-1
201401BS70567,1,1,3,1,33,6,3,10,9,0,0,2,0,1
201401BS70569,1,1,1,1,37,7,3,0,0,0,0,0,1,1
201401BS70570,1,1,1,1,54,8,3,0,0,0,0,0,9,1
201401BS70570,1,2,2,2,53,8,3,0,0,1,0,0,9,-1
201401BS70571,1,1,1,1,55,8,3,0,0,0,0,0,8,1
201401BS70571,2,2,1,1,22,5,3,0,0,0,0,0,4,3
201401BS70573,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1
201401BS70574,2,1,1,1,30,6,3,0,0,0,0,0,5,1
201401BS70576,1,1,1,2,39,7,3,0,0,0,0,0,9,1
201401BS70577,2,1,1,2,26,6,3,0,0,0,0,0,1,1
201401BS70578,1,1,3,1,76,11,3,5,1,0,0,2,0,1
201401BS70579,1,1,3,1,8,2,3,5,3,0,0,2,0,1
201401BS70580,1,1,2,2,43,7,3,0,0,0,2,0,11,1
201401BS70581,1,1,2,2,48,8,3,0,0,0,3,0,11,1
201401BS70582,2,1,1,2,29,6,3,0,0,0,0,0,9,-1
201401BS70583,1,1,1,1,33,6,3,0,0,0,0,0,1,1
201401BS70584,2,1,1,1,31,6,3,0,0,0,0,0,9,1
201401BS70586,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1
201401BS70587,2,1,1,1,41,7,3,0,0,0,0,0,9,1
201401BS70588,2,1,1,2,28,6,3,0,0,0,0,0,1,1
201401BS70589,2,1,1,1,50,8,3,0,0,0,0,0,8,1
201401BS70589,3,2,1,1,72,10,3,0,0,0,0,0,9,2
201401BS70591,1,1,3,1,27,6,3,5,1,0,0,2,0,1
201401BS70592,1,1,3,2,27,6,3,5,3,0,0,2,0,-1
201401BS70593,2,1,1,1,40,7,3,0,0,0,0,0,1,1
201401BS70594,1,1,1,1,31,6,3,0,0,0,0,0,1,1
201401BS70596,2,1,1,1,30,6,3,0,0,0,0,0,5,1
201401BS70597,2,1,1,1,52,8,3,0,0,0,0,0,3,1
201401BS70598,1,1,1,1,33,6,3,0,0,0,0,0,1,1
201401BS70599,2,1,1,1,-1,-1,3,0,0,0,0,0,5,1
201401BS70600,1,1,1,1,28,6,3,0,0,0,0,0,11,1
201401BS70601,1,1,3,1,67,10,2,3,1,0,0,2,0,1
201401BS70602,1,1,2,2,29,6,3,0,0,0,4,0,11,1
201401BS70603,1,1,1,1,62,9,3,0,0,0,0,0,1,-1
201401BS70604,1,1,1,1,39,7,3,0,0,0,0,0,1,1
201401BS70605,2,1,1,1,40,7,3,0,0,0,0,0,1,1
201401BS70606,1,1,2,2,64,9,3,0,0,0,3,0,11,1
201401BS70607,1,1,3,1,68,10,3,5,1,0,0,2,0,1
201401BS70609,1,1,3,2,71,10,3,5,9,0,0,2,0,1
201401BS70611,2,1,1,1,21,5,2,0,0,0,0,0,3,1
201401BS70612,2,1,1,1,29,6,3,0,0,0,0,0,1,1
201401BS70613,1,1,3,2,58,9,2,5,1,0,0,2,0,1
201401BS70614,1,1,1,2,35,6,3,0,0,0,0,0,9,1
201401BS70614,1,2,2,2,32,6,3,0,0,1,0,0,9,1
201401BS70614,2,4,1,1,32,6,3,0,0,0,0,0,9,-1
201401BS70614,3,3,1,1,68,10,3,0,0,0,0,0,9,1
201401BS70615,1,1,1,1,-1,-1,3,0,0,0,0,0,1,-1
201401BS70616,1,1,1,2,35,6,3,0,0,0,0,0,9,1
201401BS70617,2,1,1,1,33,6,3,0,0,0,0,0,2,1
201401BS70618,1,1,2,2,-1,-1,3,0,0,2,0,0,8,-1
201401BS70621,2,1,1,1,46,8,3,0,0,0,0,0,1,1
201401BS70623,1,1,1,1,22,5,3,0,0,0,0,0,3,-1
201401BS70628,1,1,1,2,32,6,3,0,0,0,0,0,9,1
201401BS70629,1,1,1,1,28,6,3,0,0,0,0,0,9,1
201401BS70630,1,1,2,2,34,6,3,0,0,2,0,0,8,1
201401BS70631,1,1,1,1,26,6,3,0,0,0,0,0,1,1
201401BS70632,1,1,1,1,51,8,2,0,0,0,0,0,5,1
201401BS70633,1,1,1,1,40,7,3,0,0,0,0,0,1,1
201401BS70633,1,2,3,2,66,10,3,1,1,0,0,2,0,1
201401BS70636,1,1,3,2,-1,-1,3,9,5,0,0,2,0,1
201401BS70637,1,1,2,2,52,8,3,0,0,2,0,0,8,1
201401BS70638,1,1,1,2,48,8,3,0,0,0,0,0,9,1
201401BS70638,2,2,1,2,39,7,3,0,0,0,0,0,1,-1
201401BS70639,2,1,1,2,46,8,3,0,0,0,0,0,90,1
201401BS70641,1,1,1,1,33,6,3,0,0,0,0,0,1,1
201401BS70645,1,1,3,2,28,6,3,5,1,0,0,2,0,2
201401BS70646,1,1,1,1,45,7,2,0,0,0,0,0,1,-1
201401BS70647,1,1,3,1,34,6,3,6,9,0,0,2,0,1
201401BS70648,1,1,1,1,48,8,3,0,0,0,0,0,4,-1
201401BS70649,1,1,1,2,52,8,3,0,0,0,0,0,2,1
201401BS70650,1,1,1,2,40,7,3,0,0,0,0,0,9,1
201401BS70651,1,1,1,1,31,6,3,0,0,0,0,0,5,1
201401BS70652,2,1,1,1,51,8,3,0,0,0,0,0,3,-1
201401BS70653,1,1,2,1,87,11,3,0,0,0,3,0,11,1
201401BS70654,1,1,3,2,21,5,3,5,9,0,0,2,0,1
201401BS70655,2,1,1,1,29,6,3,0,0,0,0,0,1,1
201401BS70657,1,1,1,1,23,5,3,0,0,0,0,0,4,1
201401BS70658,1,1,3,2,4,1,3,5,1,0,0,2,0,1
201401BS70659,1,1,1,1,46,8,3,0,0,0,0,0,1,1
201401BS70660,1,1,3,1,25,5,3,4,1,0,0,2,0,-1
201401BS70661,1,1,3,1,22,5,3,1,3,0,0,2,0,-1
201401BS70663,2,1,1,1,28,6,3,0,0,0,0,0,5,1
201401BS70665,1,1,1,1,23,5,3,0,0,0,0,0,9,1
201401BS70666,1,1,3,2,25,5,3,9,9,0,0,2,0,1
201401BS70667,3,1,1,1,54,8,3,0,0,0,0,0,9,1
201401BS70667,4,2,1,1,41,7,3,0,0,0,0,0,9,1
201401BS70667,4,3,2,1,16,4,3,0,0,1,0,0,9,1
201401BS70669,1,1,3,1,76,11,3,5,1,0,0,2,0,-1
201401BS70670,1,1,3,1,16,4,3,4,1,0,0,2,0,1
201401BS70671,1,1,3,2,59,9,3,1,1,0,0,2,0,1
201401BS70672,1,1,1,2,47,8,3,0,0,0,0,0,9,1
201401BS70673,1,1,3,1,27,6,3,9,5,0,0,2,0,1
201401BS70676,1,1,1,1,50,8,3,0,0,0,0,0,3,1
201401BS70679,1,1,1,1,25,5,3,0,0,0,0,0,9,1
201401BS70680,1,1,1,1,44,7,3,0,0,0,0,0,9,1
201401BS70681,1,1,1,1,33,6,3,0,0,0,0,0,9,1
201401BS70682,2,1,1,2,93,11,3,0,0,0,0,0,9,1
201401BS70684,1,1,1,1,24,5,3,0,0,0,0,0,1,1
201401BS70685,1,1,2,1,50,8,3,0,0,0,4,0,11,-1
201401BS70685,1,2,2,1,23,5,3,0,0,0,4,0,11,-1
201401BS70685,1,3,2,2,58,9,3,0,0,0,4,0,11,-1
201401BS70685,2,4,2,2,35,6,3,0,0,0,4,0,11,1
201401BS70685,2,5,2,1,8,2,3,0,0,0,4,0,11,1
201401BS70685,2,6,2,2,66,10,3,0,0,0,4,0,11,-1
201401BS70686,1,1,1,1,20,4,3,0,0,0,0,0,1,1
201401BS70687,2,1,1,1,49,8,3,0,0,0,0,0,1,1
201401BS70688,2,1,1,1,33,6,3,0,0,0,0,0,1,1
201401BS70689,2,1,1,1,37,7,3,0,0,0,0,0,3,1
201401BS70690,1,1,1,1,27,6,3,0,0,0,0,0,3,1
201401BS70691,1,1,1,1,21,5,3,0,0,0,0,0,5,1
201401BS70691,1,2,3,1,39,7,3,10,9,0,0,2,0,-1
201401BS70692,1,1,1,1,24,5,3,0,0,0,0,0,1,1
201401BS70693,2,1,1,1,38,7,3,0,0,0,0,0,1,1
201401BS70694,1,1,3,1,59,9,3,5,1,0,0,2,0,1
201401BS70695,1,1,3,2,28,6,3,5,3,0,0,2,0,1
201401BS70696,1,1,1,1,36,7,2,0,0,0,0,0,1,1
201401BS70697,1,1,1,2,26,6,3,0,0,0,0,0,1,1
201401BS70698,1,1,1,1,28,6,3,0,0,0,0,0,2,1
201401BS70699,1,1,1,1,46,8,3,0,0,0,0,0,9,1
201401BS70699,2,2,1,1,31,6,3,0,0,0,0,0,9,1
201401BS70700,1,1,1,1,26,6,3,0,0,0,0,0,1,1
201401BS70701,1,1,1,1,23,5,3,0,0,0,0,0,1,1
201401BS70702,1,1,3,2,44,7,3,9,9,0,0,2,0,1
201401BS70703,2,1,1,1,26,6,3,0,0,0,0,0,3,1
201401BS70704,1,1,1,1,42,7,3,0,0,0,0,0,5,1
201401BS70706,1,1,1,1,44,7,3,0,0,0,0,0,19,1
201401BS70707,1,1,1,1,41,7,3,0,0,0,0,0,5,1
201401BS70709,2,1,1,1,46,8,3,0,0,0,0,0,9,1
201401BS70710,1,1,2,2,-1,-1,3,0,0,2,0,0,9,-1
201401BS70711,1,1,2,2,13,3,3,0,0,2,0,0,9,1
201401BS70712,2,1,1,1,51,8,3,0,0,0,0,0,4,1
201401BS70713,1,1,1,1,38,7,3,0,0,0,0,0,3,1
201401BS70714,1,1,3,1,23,5,3,5,1,0,0,2,0,1
201401BS70715,1,1,1,1,52,8,3,0,0,0,0,0,5,1
201401BS70716,1,1,3,1,-1,-1,3,1,1,0,0,2,0,-1
201401BS70717,2,1,1,2,35,6,3,0,0,0,0,0,1,1
201401BS70718,1,1,3,1,77,11,2,1,1,0,0,2,0,1
201401BS70721,1,1,2,2,50,8,3,0,0,0,3,0,11,1
201401BS70722,2,1,1,1,39,7,3,0,0,0,0,0,5,1
201401BS70723,1,1,1,2,56,9,3,0,0,0,0,0,4,1
201401BS70724,1,1,3,2,65,9,3,4,3,0,0,2,0,1
201401BS70725,1,1,3,1,41,7,3,5,1,0,0,2,0,1
201401BS70726,1,1,3,2,36,7,3,4,3,0,0,2,0,1
201401BS70727,1,1,1,1,29,6,3,0,0,0,0,0,3,1
201401BS70728,2,1,1,1,41,7,3,0,0,0,0,0,1,-1
201401BS70729,1,1,2,1,49,8,3,0,0,0,3,0,11,1
201401BS70731,1,1,2,1,28,6,3,0,0,1,0,0,9,-1
201401BS70731,1,2,2,2,27,6,3,0,0,2,0,0,9,1
201401BS70733,1,1,2,2,0,1,3,0,0,2,0,0,9,1
201401BS70734,1,1,1,1,33,6,3,0,0,0,0,0,5,-1
201401BS70736,1,1,3,2,30,6,3,4,3,0,0,2,0,1
201401BS70737,1,1,1,1,37,7,3,0,0,0,0,0,3,-1
201401BS70738,1,1,3,1,44,7,3,5,1,0,0,2,0,1
201401BS70739,1,1,1,1,30,6,3,0,0,0,0,0,3,1
201401BS70740,1,1,3,1,-1,-1,2,6,9,0,0,2,0,1
201401BS70741,1,1,2,2,34,6,3,0,0,0,0,0,19,1
201401BS70742,1,1,3,1,16,4,3,5,1,0,0,2,0,1
201401BS70743,1,1,1,1,55,8,3,0,0,0,0,0,5,1
201401BS70744,2,1,1,1,24,5,3,0,0,0,0,0,9,1
201401BS70745,2,1,1,1,19,4,2,0,0,0,0,0,9,1
201401BS70746,1,1,1,1,35,6,3,0,0,0,0,0,9,1
201401BS70747,1,1,3,2,72,10,3,5,1,0,0,2,0,1
201401BS70749,1,1,1,1,37,7,3,0,0,0,0,0,4,1
201401BS70750,2,1,1,1,63,9,3,0,0,0,0,0,1,-1
201401BS70751,1,1,1,1,35,6,2,0,0,0,0,0,1,1
201401BS70752,1,1,1,1,45,7,2,0,0,0,0,0,1,3
201401BS70753,1,1,3,1,88,11,3,1,1,0,0,2,0,1
201401BS70754,1,1,3,1,52,8,3,4,1,0,0,2,0,1
201401BS70755,1,1,1,1,25,5,3,0,0,0,0,0,1,1
201401BS70756,2,1,1,2,32,6,3,0,0,0,0,0,1,1
201401BS70758,1,1,3,2,-1,-1,3,5,1,0,0,2,0,-1
201401BS70759,2,1,1,1,40,7,3,0,0,0,0,0,8,1
201401BS70760,1,1,3,2,51,8,3,4,3,0,0,2,0,1
201401BS70761,1,1,1,1,34,6,3,0,0,0,0,0,1,1
201401BS70762,1,1,1,1,22,5,3,0,0,0,0,0,19,1
201401BS70764,1,1,3,2,49,8,3,1,1,0,0,2,0,1
201401BS70765,1,1,2,2,32,6,3,0,0,2,0,0,8,-1
201401BS70765,1,2,2,1,39,7,3,0,0,2,0,0,8,-1
201401BS70766,1,1,1,1,49,8,3,0,0,0,0,0,2,1
201401BS70767,1,1,3,2,32,6,3,5,1,0,0,2,0,-1
201401BS70768,1,1,1,1,23,5,3,0,0,0,0,0,5,1
201401BS70768,1,2,3,1,48,8,3,5,1,0,0,2,0,1
201401BS70769,1,1,1,1,39,7,3,0,0,0,0,0,8,1
201401BS70770,2,1,1,2,26,6,3,0,0,0,0,0,4,1
201401BS70771,1,1,1,1,19,4,3,0,0,0,0,0,3,1
201401BS70772,1,1,2,2,-1,-1,3,0,0,0,3,0,11,-1
201401BS70773,1,1,1,1,20,4,3,0,0,0,0,0,3,1
201401BS70775,2,1,1,1,24,5,3,0,0,0,0,0,1,1
201401BS70776,2,1,1,1,32,6,3,0,0,0,0,0,3,1
201401BS70777,1,1,1,1,64,9,3,0,0,0,0,0,9,-1
201401BS70778,1,1,2,2,-1,-1,3,0,0,2,0,0,8,-1
201401BS70779,1,1,1,1,35,6,3,0,0,0,0,0,1,1
201401BS70780,1,1,1,1,67,10,2,0,0,0,0,0,1,1
201401BS70781,1,1,1,1,26,6,3,0,0,0,0,0,1,1
201401BS70782,1,1,3,2,29,6,3,5,1,0,0,2,0,1
201401BS70783,2,1,1,1,29,6,3,0,0,0,0,0,2,1
201401BS70784,1,1,1,1,27,6,2,0,0,0,0,0,4,1
201401BS70785,1,1,1,1,48,8,3,0,0,0,0,0,4,1
201401BS70786,1,1,1,1,52,8,3,0,0,0,0,0,9,1
201401BS70787,1,1,1,1,33,6,3,0,0,0,0,0,3,-1
201401BS70788,2,1,1,1,20,4,3,0,0,0,0,0,1,1
201401BS70789,1,1,3,1,33,6,3,1,3,0,0,2,0,1
201401BS70790,1,1,1,1,34,6,3,0,0,0,0,0,8,1
201401BS70792,2,1,1,1,29,6,3,0,0,0,0,0,1,1
201401BS70794,1,1,3,1,11,3,3,4,1,0,0,2,0,1
201401BS70795,1,1,1,2,51,8,3,0,0,0,0,0,9,1
201401BS70796,1,1,1,1,25,5,3,0,0,0,0,0,5,1
201401BS70798,1,1,1,2,29,6,3,0,0,0,0,0,1,1
201401BS70799,1,1,2,2,24,5,3,0,0,2,0,0,9,1
201401BS70799,1,2,2,1,2,1,3,0,0,2,0,0,9,1
201401BS70801,1,1,1,2,40,7,3,0,0,0,0,0,1,1
201401BS70802,1,1,1,1,38,7,3,0,0,0,0,0,9,1
201401BS70804,2,1,1,1,54,8,3,0,0,0,0,0,1,1
201401BS70805,1,1,3,2,66,10,3,1,1,0,0,2,0,1
201401BS70806,2,1,1,1,50,8,3,0,0,0,0,0,3,1
201401BS70807,1,1,3,1,73,10,3,5,1,0,0,2,0,1
201401BS70808,1,1,3,2,45,7,3,6,9,0,0,2,0,1
201401BS70809,1,1,1,1,-1,-1,3,0,0,0,0,0,4,1
201401BS70810,1,1,1,1,48,8,2,0,0,0,0,0,8,1
201401BS70810,2,2,1,1,-1,-1,3,0,0,0,0,0,19,-1
201401BS70810,2,3,2,1,-1,-1,3,0,0,0,0,0,19,-1
201401BS70811,2,1,1,1,24,5,3,0,0,0,0,0,2,1
201401BS70812,1,1,1,2,22,5,3,0,0,0,0,0,9,1
201401BS70814,1,1,1,2,28,6,3,0,0,0,0,0,9,1
201401BS70815,1,1,1,1,49,8,3,0,0,0,0,0,19,1
201401BS70817,1,1,1,1,38,7,3,0,0,0,0,0,3,1
201401BS70818,1,1,3,2,21,5,3,1,1,0,0,2,0,1
201401BS70819,1,1,1,1,38,7,3,0,0,0,0,0,5,1
201401BS70820,1,1,1,2,59,9,3,0,0,0,0,0,9,1
201401BS70822,2,1,1,1,31,6,3,0,0,0,0,0,3,1
201401BS70823,2,1,1,1,16,4,3,0,0,0,0,0,1,1
201401BS70824,2,1,1,1,59,9,3,0,0,0,0,0,8,1
201401BS70825,1,1,3,2,32,6,3,6,9,0,0,2,0,1
201401BS70825,1,2,3,2,0,1,3,6,9,0,0,2,0,1
201401BS70826,1,1,2,2,8,2,3,0,0,2,0,0,9,1
201401BS70827,1,1,3,1,14,3,3,4,1,0,0,2,0,-1
201401BS70828,1,1,1,1,34,6,3,0,0,0,0,0,9,1
201401BS70829,1,1,3,1,33,6,3,9,9,0,0,2,0,1
201401BS70830,1,1,3,2,64,9,3,5,3,0,0,2,0,-1
201401BS70832,2,1,1,1,30,6,3,0,0,0,0,0,8,1
201401BS70833,2,1,1,2,37,7,3,0,0,0,0,0,1,-1
201401BS70834,2,1,1,1,43,7,3,0,0,0,0,0,5,1
201401BS70835,1,1,1,1,40,7,3,0,0,0,0,0,3,1
201401BS70838,2,1,1,1,22,5,3,0,0,0,0,0,1,1
201401BS70840,1,1,3,2,35,6,3,6,9,0,0,2,0,1
201401BS70841,2,1,1,1,25,5,2,0,0,0,0,0,3,1
201401BS70842,2,1,1,1,40,7,3,0,0,0,0,0,5,1
201401BS70843,2,1,1,1,37,7,3,0,0,0,0,0,8,3
201401BS70844,1,1,1,1,27,6,3,0,0,0,0,0,8,1
201401BS70845,1,1,1,1,24,5,3,0,0,0,0,0,9,1
201401BS70846,1,1,1,1,18,4,3,0,0,0,0,0,3,1
201401BS70847,2,1,1,1,36,7,3,0,0,0,0,0,1,-1
201401BS70848,1,1,2,1,68,10,3,0,0,0,4,0,11,1
201401BS70849,1,1,1,1,22,5,3,0,0,0,0,0,2,1
201401BS70855,2,1,1,1,23,5,3,0,0,0,0,0,1,1
201401BS70857,2,1,1,2,40,7,3,0,0,0,0,0,1,1
201401BS70858,2,1,1,1,-1,-1,2,0,0,0,0,0,1,1
201401BS70859,1,1,3,1,29,6,3,5,1,0,0,2,0,2
201401BS70860,1,1,1,1,-1,-1,3,0,0,0,0,0,3,1
201401BS70861,2,1,1,1,33,6,3,0,0,0,0,0,1,1
201401BS70862,1,1,3,2,17,4,3,1,1,0,0,2,0,1
201401BS70863,1,1,1,1,30,6,3,0,0,0,0,0,3,1
201401BS70864,1,1,1,1,49,8,3,0,0,0,0,0,3,1
201401BS70865,1,1,3,1,29,6,3,4,1,0,0,2,0,1
201401BS70866,1,1,3,1,14,3,3,5,1,0,0,2,0,1
